"film_id","title","most_recent","rental_id","rental_rate","inventory_id","rental_duration","rental_period"
732,"Rings Heartbreakers","2005-07-29 07:36:13",8444,"0.99",3329,5,7
613,"Mystic Truman","2005-07-29 07:37:48",8445,"0.99",2792,5,6
349,"Gangs Pride","2005-07-29 07:38:10",8446,"2.99",1593,4,8
206,"Dancing Fever","2005-07-29 07:38:14",8447,"0.99",930,6,7
948,"Voice Peach","2005-07-29 07:41:54",8448,"0.99",4349,6,4
572,"Metropolis Coma","2005-07-29 07:42:25",8449,"2.99",2610,4,1
107,"Bunch Minds","2005-07-29 07:44:05",8450,"2.99",484,4,3
728,"Reunion Witches","2005-07-29 07:44:56",8451,"0.99",3309,3,8
939,"Vertigo Northwest","2005-07-29 07:45:00",8452,"2.99",4312,4,7
638,"Operation Operation","2005-07-29 07:46:29",8453,"2.99",2907,7,1
34,"Arabia Dogma","2005-07-29 07:49:04",8454,"0.99",159,6,5
880,"Telemark Heartbreakers","2005-07-29 07:53:06",8455,"2.99",4043,6,7
146,"Chitty Lock","2005-07-29 07:58:31",8456,"2.99",671,6,7
739,"Rocky War","2005-07-29 07:59:03",8457,"4.99",3371,4,6
844,"Steers Armageddon","2005-07-29 08:05:09",8458,"4.99",3857,6,4
755,"Sabrina Midnight","2005-07-29 08:05:40",8459,"4.99",3441,5,6
620,"Nemo Campus","2005-07-29 08:08:03",8460,"2.99",2826,5,9
740,"Rollercoaster Bringing","2005-07-29 08:11:31",8461,"2.99",3373,5,8
793,"Shrunk Divine","2005-07-29 08:15:42",8462,"2.99",3633,6,6
103,"Bucket Brotherhood","2005-07-29 08:17:51",8463,"4.99",466,7,5
510,"Lawless Vision","2005-07-29 08:18:20",8464,"4.99",2343,6,5
894,"Tomatoes Hellfighters","2005-07-29 08:20:49",8465,"0.99",4109,6,2
873,"Sweethearts Suspects","2005-07-29 08:24:47",8466,"0.99",4010,3,2
58,"Beach Heartbreakers","2005-07-29 08:25:35",8467,"2.99",263,6,9
295,"Expendable Stallion","2005-07-29 08:26:04",8468,"0.99",1338,3,4
604,"Mulan Moon","2005-07-29 08:26:27",8469,"0.99",2754,4,7
813,"Smoochy Control","2005-07-29 08:28:50",8470,"0.99",3717,7,1
331,"Forward Temple","2005-07-29 08:32:11",8471,"2.99",1520,6,3
651,"Packer Madigan","2005-07-29 08:36:22",8472,"0.99",2975,3,4
900,"Town Ark","2005-07-29 08:36:53",8473,"2.99",4141,6,2
947,"Vision Torque","2005-07-29 08:36:56",8474,"0.99",4346,5,3
808,"Sling Luke","2005-07-29 08:37:41",8475,"0.99",3695,5,6
818,"Something Duck","2005-07-29 08:39:12",8476,"4.99",3741,4,8
818,"Something Duck","2005-07-29 08:40:36",8478,"4.99",3742,4,3
781,"Seven Swarm","2005-07-29 08:40:36",8477,"4.99",3571,4,8
434,"Horror Reign","2005-07-29 08:42:04",8479,"0.99",1990,3,3
768,"Scarface Bang","2005-07-29 08:44:46",8480,"4.99",3512,3,7
378,"Greatest North","2005-07-29 08:45:57",8481,"2.99",1739,5,3
590,"Money Harold","2005-07-29 08:46:33",8482,"2.99",2686,3,2
611,"Musketeers Wait","2005-07-29 08:50:18",8483,"4.99",2786,7,5
162,"Clueless Bucket","2005-07-29 08:51:59",8484,"2.99",742,4,1
697,"Primary Glass","2005-07-29 08:53:09",8485,"0.99",3172,7,1
382,"Grit Clockwork","2005-07-29 08:53:38",8486,"0.99",1759,3,3
412,"Heavyweights Beast","2005-07-29 08:53:49",8487,"4.99",1893,6,2
470,"Ishtar Rocketeer","2005-07-29 08:57:38",8488,"4.99",2176,4,4
83,"Blues Instinct","2005-07-29 08:58:03",8489,"2.99",375,5,4
423,"Hollywood Anonymous","2005-07-29 08:59:25",8490,"0.99",1943,7,7
392,"Hall Cassidy","2005-07-29 09:02:13",8491,"4.99",1806,5,5
993,"Wrong Behavior","2005-07-29 09:04:17",8492,"2.99",4553,6,4
143,"Chill Luck","2005-07-29 09:04:31",8493,"0.99",664,6,6
771,"Scorpion Apollo","2005-07-29 09:04:32",8494,"4.99",3524,3,2
76,"Birdcage Casper","2005-07-29 09:05:06",8495,"0.99",344,4,8
167,"Coma Head","2005-07-29 09:05:33",8496,"4.99",765,6,4
399,"Happiness United","2005-07-29 09:07:03",8497,"2.99",1837,6,4
976,"Wind Phantom","2005-07-29 09:07:38",8498,"0.99",4468,6,6
49,"Badman Dawn","2005-07-29 09:10:41",8499,"2.99",219,6,7
986,"Wonka Sea","2005-07-29 09:12:01",8500,"2.99",4516,6,2
234,"Disturbing Scarface","2005-07-29 09:12:51",8501,"2.99",1052,6,1
464,"Intentions Empire","2005-07-29 09:15:41",8502,"2.99",2149,3,1
257,"Drumline Cyclone","2005-07-29 09:16:50",8503,"0.99",1164,3,6
499,"King Evolution","2005-07-29 09:20:16",8504,"4.99",2295,3,9
319,"Fish Opus","2005-07-29 09:22:52",8505,"2.99",1454,4,8
812,"Smoking Barbarella","2005-07-29 09:23:52",8506,"0.99",3714,7,2
721,"Reds Pocus","2005-07-29 09:29:44",8507,"4.99",3273,7,9
907,"Translation Summer","2005-07-29 09:34:38",8508,"0.99",4173,4,3
294,"Expecations Natural","2005-07-29 09:38:19",8509,"4.99",1332,5,6
1,"Academy Dinosaur","2005-07-29 09:41:38",8510,"0.99",7,6,7
803,"Slacker Liaisons","2005-07-29 09:42:42",8511,"4.99",3667,7,8
897,"Torque Bound","2005-07-29 09:48:03",8512,"4.99",4132,3,2
693,"Potter Connecticut","2005-07-29 09:52:59",8513,"2.99",3156,5,2
821,"Sorority Queen","2005-07-29 09:53:33",8514,"0.99",3755,6,1
239,"Dogma Family","2005-07-29 09:55:20",8515,"4.99",1071,5,7
219,"Deep Crusade","2005-07-29 10:00:03",8516,"4.99",981,6,4
448,"Idaho Love","2005-07-29 10:00:48",8517,"2.99",2064,3,8
502,"Knock Warlock","2005-07-29 10:05:27",8518,"2.99",2311,4,4
257,"Drumline Cyclone","2005-07-29 10:09:43",8519,"0.99",1163,3,5
532,"Loser Hustler","2005-07-29 10:10:02",8520,"4.99",2440,5,4
572,"Metropolis Coma","2005-07-29 10:12:45",8521,"2.99",2608,4,9
794,"Side Ark","2005-07-29 10:16:19",8522,"0.99",3636,5,8
789,"Shock Cabin","2005-07-29 10:18:27",8523,"2.99",3614,7,6
457,"Independence Hotel","2005-07-29 10:20:07",8524,"0.99",2110,5,5
292,"Excitement Eve","2005-07-29 10:20:19",8525,"0.99",1322,3,1
125,"Cassidy Wyoming","2005-07-29 10:20:48",8526,"2.99",575,5,5
155,"Cleopatra Devil","2005-07-29 10:21:00",8527,"0.99",709,6,7
457,"Independence Hotel","2005-07-29 10:24:22",8528,"0.99",2107,5,9
235,"Divide Monster","2005-07-29 10:24:31",8529,"2.99",1055,6,3
988,"Worker Tarzan","2005-07-29 10:26:14",8530,"2.99",4528,7,2
356,"Giant Troopers","2005-07-29 10:26:15",8531,"2.99",1631,5,8
668,"Peak Forever","2005-07-29 10:26:56",8532,"4.99",3045,7,4
120,"Caribbean Liberty","2005-07-29 10:29:16",8533,"4.99",551,3,3
878,"Teen Apollo","2005-07-29 10:30:13",8534,"4.99",4029,3,4
980,"Wizard Coldblooded","2005-07-29 10:32:33",8535,"4.99",4489,4,2
985,"Wonderland Christmas","2005-07-29 10:37:23",8536,"4.99",4510,4,2
227,"Details Packer","2005-07-29 10:44:54",8537,"4.99",1012,4,8
824,"Spartacus Cheaper","2005-07-29 10:45:17",8538,"4.99",3768,4,6
130,"Celebrity Horn","2005-07-29 10:48:24",8539,"0.99",599,7,1
118,"Canyon Stock","2005-07-29 10:52:51",8540,"0.99",539,7,9
218,"Deceiver Betrayed","2005-07-29 10:55:01",8541,"0.99",976,7,2
173,"Confessions Maguire","2005-07-29 11:01:50",8542,"4.99",792,7,1
89,"Borrowers Bedazzled","2005-07-29 11:01:57",8543,"0.99",403,7,5
91,"Bound Cheaper","2005-07-29 11:02:08",8544,"0.99",412,5,8
717,"Rear Trading","2005-07-29 11:07:04",8545,"0.99",3261,6,8
708,"Quills Bull","2005-07-29 11:08:48",8546,"4.99",3224,4,5
193,"Crossroads Casualties","2005-07-29 11:10:15",8547,"2.99",875,5,5
738,"Rocketeer Mother","2005-07-29 11:11:33",8548,"0.99",3366,3,6
407,"Hawk Chill","2005-07-29 11:12:13",8549,"0.99",1866,5,8
295,"Expendable Stallion","2005-07-29 11:12:37",8550,"0.99",1340,3,1
451,"Igby Maker","2005-07-29 11:13:11",8551,"4.99",2083,7,7
433,"Horn Working","2005-07-29 11:14:02",8552,"2.99",1987,4,7
580,"Mine Titans","2005-07-29 11:15:36",8553,"4.99",2645,3,9
343,"Full Flatliners","2005-07-29 11:16:29",8554,"2.99",1563,6,2
611,"Musketeers Wait","2005-07-29 11:18:01",8555,"4.99",2784,7,1
613,"Mystic Truman","2005-07-29 11:18:27",8556,"0.99",2793,5,1
324,"Flintstones Happiness","2005-07-29 11:19:59",8557,"4.99",1481,3,9
256,"Drop Waterfront","2005-07-29 11:24:49",8558,"4.99",1160,6,2
450,"Idols Snatchers","2005-07-29 11:25:54",8559,"2.99",2078,5,6
767,"Scalawag Duck","2005-07-29 11:27:27",8560,"4.99",3499,6,3
477,"Jawbreaker Brooklyn","2005-07-29 11:29:12",8561,"0.99",2207,5,7
786,"Shepherd Midsummer","2005-07-29 11:32:13",8562,"0.99",3595,7,1
12,"Alaska Phantom","2005-07-29 11:32:58",8563,"0.99",61,6,7
621,"Network Peak","2005-07-29 11:33:00",8564,"2.99",2830,5,7
706,"Queen Luke","2005-07-29 11:35:23",8565,"4.99",3211,5,8
437,"House Dynamite","2005-07-29 11:35:46",8566,"2.99",2011,7,1
352,"Gathering Calendar","2005-07-29 11:37:30",8567,"0.99",1612,4,5
350,"Garden Island","2005-07-29 11:38:22",8568,"4.99",1599,3,6
61,"Beauty Grease","2005-07-29 11:39:17",8569,"4.99",276,5,2
680,"Pinocchio Simon","2005-07-29 11:40:08",8570,"4.99",3094,4,8
387,"Gun Bonnie","2005-07-29 11:48:39",8571,"0.99",1778,7,5
618,"Necklace Outbreak","2005-07-29 11:51:24",8572,"0.99",2815,3,4
357,"Gilbert Pelican","2005-07-29 11:51:25",8573,"0.99",1637,7,9
647,"Outfield Massacre","2005-07-29 11:51:53",8574,"0.99",2949,4,5
364,"Godfather Diary","2005-07-29 11:52:47",8575,"2.99",1668,3,5
776,"Secret Groundhog","2005-07-29 11:55:01",8576,"4.99",3552,6,5
115,"Campus Remember","2005-07-29 11:56:30",8577,"2.99",520,5,9
817,"Soldiers Evolution","2005-07-29 11:58:14",8578,"4.99",3737,7,5
880,"Telemark Heartbreakers","2005-07-29 11:59:22",8579,"2.99",4045,6,1
880,"Telemark Heartbreakers","2005-07-29 12:00:27",8580,"2.99",4040,6,6
456,"Inch Jet","2005-07-29 12:02:06",8581,"4.99",2102,6,4
184,"Core Suit","2005-07-29 12:03:27",8582,"2.99",841,3,5
688,"Polish Brooklyn","2005-07-29 12:04:50",8583,"0.99",3130,6,6
361,"Gleaming Jawbreaker","2005-07-29 12:07:53",8584,"2.99",1656,5,2
114,"Camelot Vacation","2005-07-29 12:14:18",8585,"0.99",512,3,5
603,"Movie Shakespeare","2005-07-29 12:16:34",8586,"4.99",2752,6,9
422,"Hollow Jeopardy","2005-07-29 12:18:40",8587,"4.99",1941,7,5
626,"Noon Papi","2005-07-29 12:22:20",8588,"2.99",2858,5,2
356,"Giant Troopers","2005-07-29 12:28:17",8589,"2.99",1628,5,7
551,"Maiden Home","2005-07-29 12:32:20",8590,"4.99",2505,3,9
562,"Masked Bubble","2005-07-29 12:32:33",8591,"0.99",2568,6,3
425,"Holy Tadpole","2005-07-29 12:33:58",8592,"0.99",1952,6,6
571,"Metal Armageddon","2005-07-29 12:38:14",8593,"2.99",2601,6,9
902,"Trading Pinocchio","2005-07-29 12:42:13",8594,"4.99",4155,6,4
708,"Quills Bull","2005-07-29 12:47:43",8595,"4.99",3225,4,9
11,"Alamo Videotape","2005-07-29 12:48:54",8596,"0.99",59,6,6
917,"Tuxedo Mile","2005-07-29 12:55:55",8597,"2.99",4218,3,7
136,"Chaplin License","2005-07-29 12:56:59",8598,"2.99",626,7,3
259,"Duck Racer","2005-07-29 12:58:52",8599,"2.99",1169,4,5
326,"Flying Hook","2005-07-29 13:01:19",8600,"2.99",1488,6,2
715,"Range Moonwalker","2005-07-29 13:03:31",8601,"4.99",3247,3,8
871,"Sweden Shining","2005-07-29 13:04:27",8602,"4.99",4002,6,5
660,"Party Knock","2005-07-29 13:07:07",8603,"2.99",3007,7,6
853,"Stranger Strangers","2005-07-29 13:07:13",8604,"4.99",3909,3,2
833,"Splendor Patton","2005-07-29 13:13:34",8605,"0.99",3805,5,9
881,"Temple Attraction","2005-07-29 13:14:24",8606,"4.99",4051,5,1
934,"Vanilla Day","2005-07-29 13:18:00",8607,"4.99",4290,7,1
652,"Pajama Jawbreaker","2005-07-29 13:18:52",8608,"0.99",2976,3,1
870,"Swarm Gold","2005-07-29 13:19:25",8609,"0.99",3997,4,8
918,"Twisted Pirates","2005-07-29 13:25:02",8610,"4.99",4222,4,5
132,"Chainsaw Uptown","2005-07-29 13:26:21",8611,"0.99",610,6,9
771,"Scorpion Apollo","2005-07-29 13:28:20",8612,"4.99",3518,3,8
86,"Boogie Amelie","2005-07-29 13:30:58",8613,"4.99",394,6,7
131,"Center Dinosaur","2005-07-29 13:32:05",8614,"4.99",604,5,6
973,"Wife Turn","2005-07-29 13:36:01",8615,"4.99",4453,3,5
567,"Meet Chocolate","2005-07-29 13:39:09",8616,"2.99",2583,3,3
85,"Bonnie Holocaust","2005-07-29 13:46:14",8617,"0.99",385,4,8
220,"Deer Virginian","2005-07-29 13:48:20",8618,"2.99",985,7,8
468,"Invasion Cyclone","2005-07-29 13:50:08",8619,"2.99",2169,5,8
813,"Smoochy Control","2005-07-29 13:51:20",8620,"0.99",3718,7,4
542,"Lust Lock","2005-07-29 13:52:42",8621,"2.99",2473,3,1
888,"Thin Sagebrush","2005-07-29 13:53:28",8622,"4.99",4076,5,2
101,"Brotherhood Blanket","2005-07-29 13:55:11",8623,"0.99",458,3,7
962,"Wasteland Divine","2005-07-29 13:55:36",8624,"2.99",4402,7,4
194,"Crow Grease","2005-07-29 13:59:13",8625,"0.99",884,6,9
680,"Pinocchio Simon","2005-07-29 14:03:20",8626,"4.99",3092,4,4
921,"Uncut Suicides","2005-07-29 14:05:12",8627,"2.99",4235,7,7
979,"Witches Panic","2005-07-29 14:06:24",8628,"4.99",4484,6,8
187,"Cranes Reservoir","2005-07-29 14:06:35",8629,"2.99",853,5,5
303,"Fantasy Troopers","2005-07-29 14:07:59",8630,"0.99",1378,6,5
19,"Amadeus Holy","2005-07-29 14:08:06",8631,"0.99",98,6,7
363,"Go Purple","2005-07-29 14:11:25",8632,"0.99",1666,3,9
753,"Rush Goodfellas","2005-07-29 14:19:53",8633,"0.99",3436,3,3
440,"Hunger Roof","2005-07-29 14:19:57",8634,"0.99",2023,6,9
636,"Oleander Clue","2005-07-29 14:22:48",8635,"0.99",2894,5,3
938,"Velvet Terminator","2005-07-29 14:24:13",8636,"4.99",4308,3,4
239,"Dogma Family","2005-07-29 14:30:11",8637,"4.99",1069,5,6
884,"Terminator Club","2005-07-29 14:30:23",8638,"4.99",4060,5,3
767,"Scalawag Duck","2005-07-29 14:30:31",8639,"4.99",3504,6,4
409,"Heartbreakers Bright","2005-07-29 14:34:17",8640,"4.99",1874,3,3
702,"Pulp Beverly","2005-07-29 14:37:30",8641,"2.99",3199,4,4
861,"Suit Walls","2005-07-29 14:38:17",8642,"4.99",3947,3,5
84,"Boiled Dares","2005-07-29 14:45:23",8643,"4.99",381,7,6
984,"Wonderful Drop","2005-07-29 14:45:45",8644,"2.99",4507,3,5
556,"Maltese Hope","2005-07-29 14:47:45",8645,"4.99",2532,6,1
18,"Alter Victory","2005-07-29 14:48:48",8646,"0.99",89,6,5
121,"Carol Texas","2005-07-29 14:52:59",8647,"2.99",556,4,8
35,"Arachnophobia Rollercoaster","2005-07-29 14:56:21",8648,"2.99",160,4,2
172,"Coneheads Smoochy","2005-07-29 14:57:33",8649,"4.99",789,7,9
282,"Encounters Curtain","2005-07-29 14:59:04",8650,"0.99",1272,5,6
454,"Impact Aladdin","2005-07-29 15:02:18",8651,"0.99",2095,6,9
599,"Mother Oleander","2005-07-29 15:02:54",8652,"0.99",2729,3,9
970,"Westward Seabiscuit","2005-07-29 15:04:23",8653,"0.99",4440,7,4
856,"Streetcar Intentions","2005-07-29 15:04:27",8654,"4.99",3925,5,9
869,"Suspects Quills","2005-07-29 15:04:42",8655,"2.99",3986,4,6
304,"Fargo Gandhi","2005-07-29 15:05:52",8656,"2.99",1385,3,2
702,"Pulp Beverly","2005-07-29 15:09:25",8657,"2.99",3194,4,2
443,"Hurricane Affair","2005-07-29 15:16:37",8658,"2.99",2033,6,9
121,"Carol Texas","2005-07-29 15:26:31",8659,"2.99",558,4,8
686,"Pluto Oleander","2005-07-29 15:26:59",8660,"4.99",3122,5,7
747,"Roxanne Rebel","2005-07-29 15:28:24",8661,"0.99",3409,5,7
822,"Soup Wisdom","2005-07-29 15:31:33",8662,"0.99",3758,6,1
284,"Enemy Odds","2005-07-29 15:33:18",8663,"4.99",1281,5,1
44,"Attacks Hate","2005-07-29 15:36:27",8664,"4.99",198,5,6
247,"Downhill Enough","2005-07-29 15:39:29",8665,"0.99",1113,3,3
803,"Slacker Liaisons","2005-07-29 15:39:38",8666,"4.99",3669,7,8
754,"Rushmore Mermaid","2005-07-29 15:40:57",8667,"2.99",3439,6,2
989,"Working Microcosmos","2005-07-29 15:41:31",8668,"4.99",4531,4,3
364,"Godfather Diary","2005-07-29 15:44:55",8669,"2.99",1667,3,3
512,"League Hellfighters","2005-07-29 15:49:03",8670,"4.99",2354,5,3
313,"Fidelity Devil","2005-07-29 15:49:37",8671,"4.99",1431,5,7
90,"Boulevard Mob","2005-07-29 15:49:48",8672,"0.99",405,3,8
468,"Invasion Cyclone","2005-07-29 15:50:14",8673,"2.99",2167,5,5
379,"Greedy Roots","2005-07-29 15:54:22",8674,"0.99",1744,7,2
229,"Devil Desire","2005-07-29 15:56:18",8675,"4.99",1026,6,1
63,"Bedazzled Married","2005-07-29 15:59:06",8676,"0.99",283,6,7
114,"Camelot Vacation","2005-07-29 16:01:13",8677,"0.99",513,3,9
870,"Swarm Gold","2005-07-29 16:04:00",8678,"0.99",3991,4,7
776,"Secret Groundhog","2005-07-29 16:07:47",8679,"4.99",3549,6,4
272,"Edge Kissing","2005-07-29 16:08:03",8680,"4.99",1227,5,2
872,"Sweet Brotherhood","2005-07-29 16:12:01",8681,"2.99",4004,3,3
944,"Virgin Daisy","2005-07-29 16:15:26",8682,"4.99",4328,6,5
854,"Strangers Graffiti","2005-07-29 16:15:43",8683,"4.99",3915,4,9
536,"Lovely Jingle","2005-07-29 16:16:33",8684,"2.99",2457,3,9
397,"Hanky October","2005-07-29 16:17:05",8685,"2.99",1827,5,9
903,"Traffic Hobbit","2005-07-29 16:17:49",8686,"4.99",4160,5,3
50,"Baked Cleopatra","2005-07-29 16:19:17",8687,"2.99",222,3,3
489,"Juggler Hardly","2005-07-29 16:31:32",8688,"0.99",2263,4,1
180,"Conspiracy Spirit","2005-07-29 16:38:58",8689,"2.99",824,4,3
285,"English Bulworth","2005-07-29 16:39:28",8690,"0.99",1292,3,3
147,"Chocolat Harry","2005-07-29 16:41:23",8691,"0.99",672,5,4
702,"Pulp Beverly","2005-07-29 16:43:39",8692,"2.99",3192,4,3
204,"Dalmations Sweden","2005-07-29 16:44:13",8693,"0.99",917,4,3
112,"Calendar Gunfight","2005-07-29 16:44:48",8694,"4.99",503,4,8
152,"Circus Youth","2005-07-29 16:44:55",8695,"2.99",694,5,9
559,"Married Go","2005-07-29 16:45:18",8696,"2.99",2553,7,9
98,"Bright Encounters","2005-07-29 16:46:07",8697,"4.99",443,4,4
651,"Packer Madigan","2005-07-29 16:52:17",8698,"0.99",2973,3,6
890,"Tights Dawn","2005-07-29 16:53:00",8699,"0.99",4080,5,9
812,"Smoking Barbarella","2005-07-29 16:56:01",8700,"0.99",3710,7,2
693,"Potter Connecticut","2005-07-29 17:02:35",8701,"2.99",3158,5,9
479,"Jedi Beneath","2005-07-29 17:04:37",8702,"0.99",2215,7,7
237,"Divorce Shining","2005-07-29 17:12:44",8703,"2.99",1065,3,1
458,"Indian Love","2005-07-29 17:13:45",8704,"0.99",2117,4,5
879,"Telegraph Voyage","2005-07-29 17:14:29",8705,"4.99",4038,3,4
633,"October Submarine","2005-07-29 17:19:15",8706,"4.99",2886,6,5
555,"Mallrats United","2005-07-29 17:21:58",8707,"0.99",2525,4,4
882,"Tenenbaums Command","2005-07-29 17:24:13",8708,"0.99",4054,4,6
200,"Curtain Videotape","2005-07-29 17:25:54",8709,"0.99",902,7,4
744,"Roots Remember","2005-07-29 17:26:03",8710,"0.99",3391,4,1
760,"Samurai Lion","2005-07-29 17:27:15",8711,"2.99",3471,5,2
615,"Nash Chocolat","2005-07-29 17:30:06",8712,"2.99",2800,6,5
104,"Bugsy Song","2005-07-29 17:31:19",8713,"2.99",473,4,4
993,"Wrong Behavior","2005-07-29 17:31:40",8714,"2.99",4547,6,6
189,"Creatures Shakespeare","2005-07-29 17:33:45",8715,"0.99",860,3,3
460,"Innocent Usual","2005-07-29 17:39:09",8716,"4.99",2123,3,5
395,"Handicap Boondock","2005-07-29 17:40:45",8717,"0.99",1821,4,3
27,"Anonymous Human","2005-07-29 17:41:14",8718,"0.99",137,7,3
222,"Desert Poseidon","2005-07-29 17:45:45",8719,"4.99",995,4,3
31,"Apache Divine","2005-07-29 17:48:32",8720,"4.99",152,5,6
527,"Lola Agent","2005-07-29 17:56:21",8721,"4.99",2416,4,4
304,"Fargo Gandhi","2005-07-29 17:58:58",8722,"2.99",1389,3,9
50,"Baked Cleopatra","2005-07-29 18:03:47",8723,"2.99",224,3,8
200,"Curtain Videotape","2005-07-29 18:05:21",8724,"0.99",898,7,3
521,"Lies Treatment","2005-07-29 18:08:42",8725,"4.99",2385,7,6
200,"Curtain Videotape","2005-07-29 18:09:22",8726,"0.99",897,7,8
665,"Patton Interview","2005-07-29 18:09:57",8727,"2.99",3031,4,5
216,"Day Unfaithful","2005-07-29 18:12:49",8728,"4.99",973,3,8
734,"Road Roxanne","2005-07-29 18:23:02",8729,"4.99",3342,4,2
912,"Trojan Tomorrow","2005-07-29 18:23:34",8730,"2.99",4191,3,3
579,"Minds Truman","2005-07-29 18:23:57",8731,"4.99",2638,3,7
253,"Drifter Commandments","2005-07-29 18:25:03",8732,"4.99",1143,5,9
699,"Private Drop","2005-07-29 18:26:34",8733,"4.99",3187,7,5
518,"Liaisons Sweet","2005-07-29 18:28:15",8734,"4.99",2374,5,7
632,"Nuts Ties","2005-07-29 18:28:54",8735,"4.99",2881,5,5
376,"Grapes Fury","2005-07-29 18:31:15",8736,"0.99",1726,4,1
902,"Trading Pinocchio","2005-07-29 18:32:13",8737,"4.99",4154,6,7
850,"Story Side","2005-07-29 18:32:47",8738,"0.99",3893,7,4
939,"Vertigo Northwest","2005-07-29 18:34:33",8739,"2.99",4310,4,4
828,"Spiking Element","2005-07-29 18:41:31",8740,"2.99",3781,7,3
35,"Arachnophobia Rollercoaster","2005-07-29 18:44:57",8741,"2.99",165,4,5
204,"Dalmations Sweden","2005-07-29 18:56:12",8742,"0.99",918,4,5
585,"Mob Duffel","2005-07-29 18:57:01",8743,"0.99",2664,4,2
242,"Doom Dancing","2005-07-29 18:58:24",8744,"0.99",1086,4,7
383,"Groove Fiction","2005-07-29 19:03:05",8745,"0.99",1766,6,8
471,"Island Exorcist","2005-07-29 19:03:15",8746,"2.99",2179,7,1
567,"Meet Chocolate","2005-07-29 19:07:57",8747,"2.99",2584,3,1
471,"Island Exorcist","2005-07-29 19:08:37",8748,"2.99",2184,7,3
487,"Jingle Sagebrush","2005-07-29 19:13:15",8749,"4.99",2252,6,3
693,"Potter Connecticut","2005-07-29 19:14:21",8750,"2.99",3157,5,2
760,"Samurai Lion","2005-07-29 19:14:39",8751,"2.99",3467,5,2
914,"Trouble Date","2005-07-29 19:15:07",8752,"2.99",4202,6,2
296,"Express Lonely","2005-07-29 19:15:50",8753,"2.99",1345,5,2
366,"Goldfinger Sensibility","2005-07-29 19:18:30",8754,"0.99",1678,3,7
328,"Forever Candidate","2005-07-29 19:18:31",8755,"2.99",1498,7,2
901,"Tracy Cider","2005-07-29 19:18:57",8756,"0.99",4146,3,4
761,"Santa Paris","2005-07-29 19:19:10",8757,"2.99",3473,7,4
618,"Necklace Outbreak","2005-07-29 19:20:49",8758,"0.99",2816,3,7
184,"Core Suit","2005-07-29 19:22:37",8759,"2.99",844,3,9
779,"Sense Greek","2005-07-29 19:22:40",8760,"4.99",3566,4,7
291,"Evolution Alter","2005-07-29 19:26:47",8761,"0.99",1317,5,10
608,"Murder Antitrust","2005-07-29 19:30:02",8762,"2.99",2765,6,6
83,"Blues Instinct","2005-07-29 19:38:24",8763,"2.99",374,5,6
511,"Lawrence Love","2005-07-29 19:39:04",8764,"0.99",2348,7,3
577,"Mile Mulan","2005-07-29 19:40:08",8765,"0.99",2631,4,2
849,"Storm Happiness","2005-07-29 19:41:04",8766,"0.99",3888,6,4
214,"Daughter Madigan","2005-07-29 19:42:33",8767,"4.99",962,3,3
350,"Garden Island","2005-07-29 19:43:02",8768,"4.99",1601,3,5
471,"Island Exorcist","2005-07-29 19:45:33",8769,"2.99",2180,7,7
877,"Taxi Kick","2005-07-29 19:53:50",8770,"0.99",4025,4,7
773,"Seabiscuit Punk","2005-07-29 19:54:41",8771,"2.99",3533,6,5
772,"Sea Virgin","2005-07-29 19:55:25",8772,"2.99",3526,4,7
26,"Annie Identity","2005-07-29 19:55:34",8773,"0.99",131,3,1
70,"Bikini Borrowers","2005-07-29 20:05:04",8774,"4.99",315,7,2
300,"Falcon Volume","2005-07-29 20:05:38",8775,"4.99",1358,5,1
344,"Fury Murder","2005-07-29 20:07:06",8776,"0.99",1565,3,8
538,"Loverboy Attacks","2005-07-29 20:10:21",8777,"0.99",2462,7,1
798,"Silverado Goldfinger","2005-07-29 20:14:25",8778,"4.99",3654,4,6
714,"Random Go","2005-07-29 20:15:00",8779,"2.99",3245,6,5
244,"Dorado Notting","2005-07-29 20:19:45",8780,"4.99",1095,5,5
819,"Song Hedwig","2005-07-29 20:20:16",8781,"0.99",3746,3,1
